customer_id,customer_segment
9509,"Medium Value"
9510,"High Value"
9513,"Medium Value"
9514,"Medium Value"
9515,"Low Value"
9516,"High Value"
9518,"High Value"
9519,"Medium Value"
9520,"High Value"
9521,"Low Value"
9522,"Medium Value"
9524,"High Value"
9526,"High Value"
9528,"Medium Value"
9529,"High Value"
9530,"High Value"
9532,"Medium Value"
9533,"High Value"
9534,"High Value"
9535,"Medium Value"
9536,"High Value"
9537,"High Value"
9538,"High Value"
9539,"Medium Value"
9540,"Medium Value"
9541,"Medium Value"
9543,"Medium Value"
9544,"High Value"
9548,"Medium Value"
9549,"Medium Value"
9550,"Medium Value"
9551,"Medium Value"
9552,"Medium Value"
9553,"Medium Value"
9556,"High Value"
9561,"High Value"
9562,"Medium Value"
9563,"High Value"
9564,"High Value"
9565,"Medium Value"
9566,"Low Value"
9568,"Low Value"
9569,"High Value"
9570,"High Value"
9572,"Medium Value"
9573,"High Value"
9574,"High Value"
9575,"High Value"
9576,"Low Value"
9577,"High Value"
9578,"High Value"
9580,"Medium Value"
9581,"High Value"
9582,"Medium Value"
9583,"High Value"
9584,"Medium Value"
9585,"Medium Value"
9586,"High Value"
9587,"High Value"
9588,"Medium Value"
9589,"Medium Value"
9591,"Low Value"
9592,"High Value"
9593,"Medium Value"
9594,"High Value"
9595,"Medium Value"
9596,"Low Value"
9597,"High Value"
9598,"High Value"
9599,"Medium Value"
9600,"Medium Value"
9602,"High Value"
9603,"Low Value"
9604,"Medium Value"
9605,"High Value"
9606,"Medium Value"
9607,"Medium Value"
9608,"High Value"
9609,"Medium Value"
9610,"Medium Value"
9611,"High Value"
9612,"High Value"
9613,"Medium Value"
9614,"Medium Value"
9615,"Medium Value"
9617,"Medium Value"
9618,"High Value"
9619,"Medium Value"
9620,"Medium Value"
9621,"Medium Value"
9622,"Medium Value"
9623,"High Value"
9624,"Low Value"
9625,"High Value"
9626,"Medium Value"
9627,"Medium Value"
9629,"Low Value"
9631,"High Value"
9632,"Medium Value"
9633,"Medium Value"
9635,"Medium Value"
9636,"Medium Value"
9637,"High Value"
9638,"Medium Value"
9639,"Medium Value"
9641,"Medium Value"
9642,"Medium Value"
9645,"Medium Value"
9646,"Medium Value"
9647,"High Value"
9648,"High Value"
9650,"Medium Value"
9652,"High Value"
9653,"High Value"
9655,"High Value"
9656,"High Value"
9657,"Medium Value"
9658,"Medium Value"
9659,"High Value"
9660,"Medium Value"
9661,"Medium Value"
9662,"High Value"
9663,"Medium Value"
9664,"High Value"
9665,"Medium Value"
9666,"High Value"
9667,"Medium Value"
9668,"High Value"
9669,"Medium Value"
9670,"High Value"
9671,"Medium Value"
9672,"Medium Value"
9673,"Medium Value"
9674,"Medium Value"
9676,"Medium Value"
9677,"Medium Value"
9678,"Low Value"
9682,"High Value"
9683,"Low Value"
9684,"High Value"
9686,"High Value"
9687,"Medium Value"
9688,"Medium Value"
9689,"High Value"
9690,"High Value"
9691,"High Value"
9692,"Medium Value"
9693,"High Value"
9694,"High Value"
9695,"High Value"
9697,"High Value"
9698,"High Value"
9699,"Medium Value"
9700,"High Value"
9701,"Medium Value"
9702,"High Value"
9703,"Medium Value"
9704,"Medium Value"
9706,"Medium Value"
9707,"Medium Value"
9708,"High Value"
9709,"Medium Value"
9710,"High Value"
9711,"High Value"
9712,"Medium Value"
9713,"High Value"
9714,"Medium Value"
9715,"High Value"
9716,"Medium Value"
9717,"Medium Value"
9718,"Medium Value"
9721,"Medium Value"
9722,"High Value"
9723,"Medium Value"
9724,"High Value"
9726,"Medium Value"
9727,"High Value"
9728,"Medium Value"
9729,"Medium Value"
9730,"High Value"
9731,"Medium Value"
9732,"Medium Value"
9734,"Medium Value"
9735,"High Value"
9736,"High Value"
9737,"High Value"
9739,"High Value"
9740,"High Value"
9741,"High Value"
9742,"High Value"
9743,"High Value"
9744,"Low Value"
9745,"Medium Value"
9746,"High Value"
9748,"High Value"
9749,"Medium Value"
9750,"High Value"
9751,"High Value"
9752,"Medium Value"
9753,"Medium Value"
9754,"Medium Value"
9756,"Medium Value"
9757,"High Value"
9758,"Low Value"
9759,"High Value"
9760,"Medium Value"
9761,"High Value"
9762,"Medium Value"
9763,"Medium Value"
9764,"Medium Value"
9765,"Medium Value"
9766,"High Value"
9767,"High Value"
9768,"High Value"
9769,"High Value"
9770,"High Value"
9771,"Medium Value"
9772,"High Value"
9773,"Medium Value"
9774,"Medium Value"
9776,"Medium Value"
9779,"Medium Value"
9780,"Medium Value"
9782,"High Value"
9784,"High Value"
9785,"High Value"
9786,"High Value"
9787,"Medium Value"
9788,"High Value"
9789,"Medium Value"
9790,"High Value"
9791,"Low Value"
9792,"Medium Value"
9795,"Medium Value"
9796,"High Value"
9797,"Low Value"
9798,"High Value"
9799,"High Value"
9801,"Medium Value"
9802,"Medium Value"
9804,"High Value"
9805,"Medium Value"
9806,"High Value"
9807,"Medium Value"
9808,"High Value"
9809,"Medium Value"
9810,"High Value"
9811,"Medium Value"
9812,"Medium Value"
9813,"Medium Value"
9814,"Medium Value"
9817,"Medium Value"
9818,"High Value"
9819,"High Value"
9820,"High Value"
9821,"High Value"
9822,"Medium Value"
9824,"High Value"
9826,"High Value"
9827,"High Value"
9828,"Medium Value"
9829,"High Value"
9830,"High Value"
9831,"High Value"
9832,"High Value"
9833,"Medium Value"
9834,"High Value"
9835,"High Value"
9836,"Medium Value"
9837,"High Value"
9840,"High Value"
9841,"High Value"
9842,"Medium Value"
9844,"Medium Value"
9845,"Low Value"
9846,"Medium Value"
9847,"High Value"
9848,"Low Value"
9849,"High Value"
9850,"Medium Value"
9851,"Medium Value"
9852,"Low Value"
9854,"Medium Value"
9855,"Medium Value"
9856,"High Value"
9857,"Low Value"
9859,"Medium Value"
9860,"High Value"
9861,"Medium Value"
9863,"Medium Value"
9864,"High Value"
9865,"Medium Value"
9866,"High Value"
9867,"Medium Value"
9868,"High Value"
9869,"Medium Value"
9870,"High Value"
9871,"High Value"
9872,"Medium Value"
9873,"High Value"
9875,"High Value"
9876,"High Value"
9877,"High Value"
9879,"Low Value"
9882,"High Value"
9883,"Low Value"
9884,"Medium Value"
9885,"Medium Value"
9886,"High Value"
9887,"High Value"
9889,"Medium Value"
9890,"Medium Value"
9892,"Medium Value"
9893,"Medium Value"
9894,"Medium Value"
9895,"Low Value"
9896,"High Value"
9897,"Medium Value"
9898,"High Value"
9899,"High Value"
9900,"High Value"
9901,"Medium Value"
9902,"Medium Value"
9903,"High Value"
9904,"Medium Value"
9905,"Medium Value"
9906,"Low Value"
9907,"High Value"
9908,"High Value"
9911,"Low Value"
9912,"High Value"
9914,"Medium Value"
9918,"Medium Value"
9919,"High Value"
9920,"High Value"
9921,"Medium Value"
9922,"High Value"
9924,"High Value"
9925,"High Value"
9927,"Medium Value"
9928,"Medium Value"
9929,"High Value"
9930,"Medium Value"
9931,"Medium Value"
9932,"High Value"
9933,"Medium Value"
9936,"Medium Value"
9938,"High Value"
9939,"Medium Value"
9940,"High Value"
9941,"High Value"
9942,"Medium Value"
9943,"Low Value"
9944,"Medium Value"
9945,"High Value"
9946,"High Value"
9947,"Medium Value"
9948,"High Value"
9949,"High Value"
9951,"Medium Value"
9952,"Low Value"
9953,"Medium Value"
9954,"Medium Value"
9955,"High Value"
9956,"High Value"
9957,"Low Value"
9958,"Medium Value"
9959,"Low Value"
9960,"Low Value"
9962,"High Value"
9964,"High Value"
9968,"Medium Value"
9969,"Medium Value"
9970,"High Value"
9971,"Medium Value"
9972,"Medium Value"
9973,"Medium Value"
9975,"Medium Value"
9976,"Medium Value"
9977,"High Value"
9978,"High Value"
9979,"High Value"
9981,"High Value"
9982,"Medium Value"
9984,"High Value"
9985,"Low Value"
9986,"High Value"
9988,"High Value"
9989,"Medium Value"
9990,"High Value"
9991,"High Value"
9992,"Medium Value"
9993,"High Value"
9994,"High Value"
9995,"High Value"
9996,"Low Value"
9999,"Medium Value"
customer_id,"Low Value"
